date,ZoneCode,city,temp_max_f,temp_min_f,temp_mean_f,feels_like_max_f,feels_like_min_f,wind_max_mph,precip_total_in,rain_in,snow_in,temp_range_f,temp_category,had_precipitation,had_snow
2022-12-27,COAST,Houston,51.9,33.8,42.5,47.5,26.3,9.0,0.0,0.0,0.0,18.1,Cold (32-50°F),0,0
2022-12-28,COAST,Houston,75.6,40.4,58.0,71.6,34.6,19.2,0.0,0.0,0.0,35.199999999999996,Mild (50-70°F),0,0
2022-12-29,COAST,Houston,78.3,63.4,68.3,75.6,60.9,19.9,2.909,2.909,0.0,14.899999999999999,Mild (50-70°F),1,0
2022-12-30,COAST,Houston,70.6,58.2,63.0,72.1,58.2,10.1,0.909,0.909,0.0,12.399999999999991,Mild (50-70°F),1,0
2022-12-31,COAST,Houston,72.9,55.0,63.0,71.1,55.1,9.2,0.0,0.0,0.0,17.900000000000006,Mild (50-70°F),0,0
2023-01-01,COAST,Houston,79.1,58.7,68.4,80.2,57.8,13.2,0.031,0.031,0.0,20.39999999999999,Mild (50-70°F),1,0
2023-01-02,COAST,Houston,74.8,68.5,72.0,75.9,66.6,21.9,0.858,0.858,0.0,6.299999999999997,Warm (70-85°F),1,0
2023-01-03,COAST,Houston,76.1,57.1,68.6,75.5,53.3,18.5,0.705,0.705,0.0,18.999999999999993,Mild (50-70°F),1,0
2023-01-04,COAST,Houston,68.5,52.8,59.4,64.2,46.3,11.5,0.0,0.0,0.0,15.700000000000003,Mild (50-70°F),0,0
2023-01-05,COAST,Houston,67.9,45.5,56.2,66.2,40.6,6.7,0.0,0.0,0.0,22.400000000000006,Mild (50-70°F),0,0
2023-01-06,COAST,Houston,75.9,50.3,61.8,75.3,47.7,14.1,0.0,0.0,0.0,25.60000000000001,Mild (50-70°F),0,0
2023-01-07,COAST,Houston,74.0,59.9,67.1,78.7,60.2,11.5,0.122,0.122,0.0,14.100000000000001,Mild (50-70°F),1,0
2023-01-08,COAST,Houston,68.0,53.6,61.0,67.1,50.3,14.3,0.591,0.591,0.0,14.399999999999999,Mild (50-70°F),1,0
2023-01-09,COAST,Houston,65.7,48.7,56.2,64.0,45.6,9.5,0.004,0.004,0.0,17.0,Mild (50-70°F),1,0
2023-01-10,COAST,Houston,73.2,54.8,63.9,73.7,53.9,11.4,0.016,0.016,0.0,18.400000000000006,Mild (50-70°F),1,0
2023-01-11,COAST,Houston,78.8,63.1,69.8,76.1,62.8,18.1,0.012,0.012,0.0,15.699999999999996,Mild (50-70°F),1,0
2023-01-12,COAST,Houston,68.4,53.2,61.2,67.7,45.3,18.1,0.0,0.0,0.0,15.200000000000003,Mild (50-70°F),0,0
2023-01-13,COAST,Houston,58.7,43.0,49.8,49.9,33.1,12.9,0.0,0.0,0.0,15.700000000000003,Cold (32-50°F),0,0
2023-01-14,COAST,Houston,60.6,37.5,49.4,55.7,31.2,11.1,0.0,0.0,0.0,23.1,Cold (32-50°F),0,0
2023-01-15,COAST,Houston,72.9,51.3,62.3,67.1,47.2,19.5,0.0,0.0,0.0,21.60000000000001,Mild (50-70°F),0,0
2023-01-16,COAST,Houston,75.0,64.8,68.9,73.6,64.3,18.0,0.063,0.063,0.0,10.200000000000003,Mild (50-70°F),1,0
2023-01-17,COAST,Houston,76.1,60.8,66.9,78.2,63.0,11.1,0.016,0.016,0.0,15.299999999999997,Mild (50-70°F),1,0
2023-01-18,COAST,Houston,74.0,57.4,68.9,75.4,55.6,18.8,0.201,0.201,0.0,16.6,Mild (50-70°F),1,0
2023-01-19,COAST,Houston,66.9,51.0,58.2,60.6,43.2,11.9,0.0,0.0,0.0,15.900000000000006,Mild (50-70°F),0,0
2023-01-20,COAST,Houston,54.0,50.8,52.4,48.7,44.0,12.5,0.102,0.102,0.0,3.200000000000003,Mild (50-70°F),1,0
2023-01-21,COAST,Houston,55.4,49.9,52.2,51.7,44.0,11.9,0.429,0.429,0.0,5.5,Mild (50-70°F),1,0
2023-01-22,COAST,Houston,58.6,43.2,49.5,51.0,38.3,13.1,0.0,0.0,0.0,15.399999999999999,Cold (32-50°F),0,0
2023-01-23,COAST,Houston,56.1,36.3,47.2,50.1,30.1,12.7,0.0,0.0,0.0,19.800000000000004,Cold (32-50°F),0,0
2023-01-24,COAST,Houston,67.4,47.2,53.7,64.0,40.9,31.4,1.945,1.945,0.0,20.200000000000003,Mild (50-70°F),1,0
2023-01-25,COAST,Houston,53.5,39.7,46.2,45.2,32.7,15.5,0.0,0.0,0.0,13.799999999999997,Cold (32-50°F),0,0
2023-01-26,COAST,Houston,56.0,34.7,44.8,51.1,29.0,7.1,0.0,0.0,0.0,21.299999999999997,Cold (32-50°F),0,0
2023-01-27,COAST,Houston,56.0,35.7,47.6,50.5,29.4,7.7,0.0,0.0,0.0,20.299999999999997,Cold (32-50°F),0,0
2023-01-28,COAST,Houston,69.1,54.4,63.1,67.5,50.1,15.7,0.409,0.409,0.0,14.699999999999996,Mild (50-70°F),1,0
2023-01-29,COAST,Houston,70.0,60.0,66.5,74.6,57.6,12.6,1.5,1.5,0.0,10.0,Mild (50-70°F),1,0
2023-01-30,COAST,Houston,57.0,41.1,48.6,53.7,33.9,11.7,0.146,0.146,0.0,15.899999999999999,Cold (32-50°F),1,0
2023-01-31,COAST,Houston,45.2,38.3,41.0,38.1,29.8,13.2,0.26,0.26,0.0,6.900000000000006,Cold (32-50°F),1,0
2023-02-01,COAST,Houston,46.5,38.3,41.0,41.5,29.8,12.8,0.496,0.496,0.0,8.200000000000003,Cold (32-50°F),1,0
2023-02-02,COAST,Houston,43.9,39.7,41.3,36.3,32.5,14.5,0.283,0.283,0.0,4.199999999999996,Cold (32-50°F),1,0
2023-02-03,COAST,Houston,57.7,39.4,46.1,53.2,31.6,13.0,0.004,0.004,0.0,18.300000000000004,Cold (32-50°F),1,0
2023-02-04,COAST,Houston,62.0,37.0,48.1,58.2,31.2,9.6,0.0,0.0,0.0,25.0,Cold (32-50°F),0,0
2023-02-05,COAST,Houston,71.3,45.9,58.4,69.9,41.5,8.4,0.0,0.0,0.0,25.4,Mild (50-70°F),0,0
2023-02-06,COAST,Houston,73.4,55.7,63.3,68.6,54.4,17.4,0.0,0.0,0.0,17.700000000000003,Mild (50-70°F),0,0
2023-02-07,COAST,Houston,74.6,61.2,66.7,73.3,60.9,16.5,0.063,0.063,0.0,13.399999999999991,Mild (50-70°F),1,0
2023-02-08,COAST,Houston,76.9,47.7,63.4,73.9,44.9,19.6,0.268,0.268,0.0,29.200000000000003,Mild (50-70°F),1,0
2023-02-09,COAST,Houston,68.7,41.2,53.5,67.7,36.7,8.1,0.0,0.0,0.0,27.5,Mild (50-70°F),0,0
2023-02-10,COAST,Houston,60.5,45.1,51.0,53.2,36.3,18.2,0.0,0.0,0.0,15.399999999999999,Mild (50-70°F),0,0
2023-02-11,COAST,Houston,52.5,37.0,44.4,43.4,29.0,15.9,0.004,0.004,0.0,15.5,Cold (32-50°F),1,0
2023-02-12,COAST,Houston,61.6,37.0,48.6,59.4,32.2,9.9,0.0,0.0,0.0,24.6,Cold (32-50°F),0,0
2023-02-13,COAST,Houston,71.2,40.8,55.9,69.7,35.3,10.9,0.0,0.0,0.0,30.400000000000006,Mild (50-70°F),0,0
2023-02-14,COAST,Houston,77.3,60.6,68.2,75.3,59.0,20.0,0.142,0.142,0.0,16.699999999999996,Mild (50-70°F),1,0
2023-02-15,COAST,Houston,76.4,61.5,69.1,75.9,63.1,17.7,0.122,0.122,0.0,14.900000000000006,Mild (50-70°F),1,0
2023-02-16,COAST,Houston,71.6,50.2,60.5,74.3,38.7,20.0,0.154,0.154,0.0,21.39999999999999,Mild (50-70°F),1,0
2023-02-17,COAST,Houston,50.6,37.4,43.7,41.8,27.5,18.5,0.0,0.0,0.0,13.200000000000003,Cold (32-50°F),0,0
2023-02-18,COAST,Houston,54.6,35.2,45.4,50.2,29.5,11.7,0.0,0.0,0.0,19.4,Cold (32-50°F),0,0
2023-02-19,COAST,Houston,71.2,45.0,58.3,70.0,40.7,9.7,0.0,0.0,0.0,26.200000000000003,Mild (50-70°F),0,0
2023-02-20,COAST,Houston,77.7,60.5,68.8,77.7,60.6,17.3,0.031,0.031,0.0,17.200000000000003,Mild (50-70°F),1,0
2023-02-21,COAST,Houston,80.2,65.6,71.3,78.5,66.4,18.9,0.024,0.024,0.0,14.600000000000009,Warm (70-85°F),1,0
2023-02-22,COAST,Houston,81.0,67.9,72.5,82.8,66.9,21.0,0.146,0.146,0.0,13.099999999999994,Warm (70-85°F),1,0
2023-02-23,COAST,Houston,81.1,67.7,72.9,86.4,71.3,11.5,0.012,0.012,0.0,13.399999999999991,Warm (70-85°F),1,0
2023-02-24,COAST,Houston,79.6,67.7,71.6,82.6,71.8,10.8,0.055,0.055,0.0,11.899999999999991,Warm (70-85°F),1,0
2023-02-25,COAST,Houston,79.3,67.0,71.2,81.9,70.4,11.7,0.028,0.028,0.0,12.299999999999997,Warm (70-85°F),1,0
2023-02-26,COAST,Houston,79.7,67.4,71.9,79.5,69.2,17.1,0.083,0.083,0.0,12.299999999999997,Warm (70-85°F),1,0
2023-02-27,COAST,Houston,78.9,60.6,71.6,77.8,56.8,16.2,0.024,0.024,0.0,18.300000000000004,Warm (70-85°F),1,0
2023-02-28,COAST,Houston,82.8,59.3,69.7,85.0,58.2,13.5,0.016,0.016,0.0,23.5,Mild (50-70°F),1,0
2023-03-01,COAST,Houston,82.7,70.2,75.1,82.9,73.6,23.1,0.004,0.004,0.0,12.5,Warm (70-85°F),1,0
2023-03-02,COAST,Houston,80.0,72.2,74.7,80.0,73.9,22.3,0.126,0.126,0.0,7.799999999999997,Warm (70-85°F),1,0
2023-03-03,COAST,Houston,73.0,53.9,62.1,71.9,43.4,22.0,0.154,0.154,0.0,19.1,Mild (50-70°F),1,0
2023-03-04,COAST,Houston,73.9,47.8,60.3,75.5,43.9,9.1,0.0,0.0,0.0,26.10000000000001,Mild (50-70°F),0,0
2023-03-05,COAST,Houston,74.6,51.4,62.9,76.2,50.3,10.8,0.0,0.0,0.0,23.199999999999996,Mild (50-70°F),0,0
2023-03-06,COAST,Houston,79.9,57.7,69.9,84.5,57.9,10.6,0.083,0.083,0.0,22.200000000000003,Mild (50-70°F),1,0
2023-03-07,COAST,Houston,82.3,68.7,74.0,86.1,73.3,10.9,0.051,0.051,0.0,13.599999999999994,Warm (70-85°F),1,0
2023-03-08,COAST,Houston,83.4,66.7,73.2,87.7,71.3,10.0,0.039,0.039,0.0,16.700000000000003,Warm (70-85°F),1,0
2023-03-09,COAST,Houston,84.1,67.8,73.8,85.3,72.1,12.4,0.004,0.004,0.0,16.299999999999997,Warm (70-85°F),1,0
2023-03-10,COAST,Houston,77.7,68.6,71.9,83.1,72.7,12.3,0.031,0.031,0.0,9.100000000000009,Warm (70-85°F),1,0
2023-03-11,COAST,Houston,83.8,67.0,74.1,83.4,71.1,17.1,0.02,0.02,0.0,16.799999999999997,Warm (70-85°F),1,0
2023-03-12,COAST,Houston,81.5,63.2,72.6,82.9,57.7,18.8,0.004,0.004,0.0,18.299999999999997,Warm (70-85°F),1,0
2023-03-13,COAST,Houston,69.4,54.5,60.8,65.6,46.4,15.3,0.0,0.0,0.0,14.900000000000006,Mild (50-70°F),0,0
2023-03-14,COAST,Houston,65.0,51.3,58.3,59.6,45.0,12.8,0.193,0.193,0.0,13.700000000000003,Mild (50-70°F),1,0
2023-03-15,COAST,Houston,69.1,47.8,58.6,66.0,41.1,14.0,0.0,0.0,0.0,21.299999999999997,Mild (50-70°F),0,0
2023-03-16,COAST,Houston,74.8,64.1,69.6,72.0,61.4,22.3,0.689,0.689,0.0,10.700000000000003,Mild (50-70°F),1,0
2023-03-17,COAST,Houston,70.4,45.9,53.3,73.2,36.9,19.3,1.433,1.433,0.0,24.500000000000007,Mild (50-70°F),1,0
2023-03-18,COAST,Houston,53.1,47.8,50.3,46.1,37.9,14.9,0.004,0.004,0.0,5.300000000000004,Mild (50-70°F),1,0
2023-03-19,COAST,Houston,56.2,40.9,48.2,51.2,33.3,11.0,0.0,0.0,0.0,15.300000000000004,Cold (32-50°F),0,0
2023-03-20,COAST,Houston,55.8,40.2,49.0,49.1,33.3,14.2,0.0,0.0,0.0,15.599999999999994,Cold (32-50°F),0,0
2023-03-21,COAST,Houston,73.8,55.4,65.6,69.8,50.0,24.3,0.146,0.146,0.0,18.4,Mild (50-70°F),1,0
2023-03-22,COAST,Houston,79.0,67.2,72.2,78.7,66.4,17.4,0.016,0.016,0.0,11.799999999999997,Warm (70-85°F),1,0
2023-03-23,COAST,Houston,81.3,68.3,73.7,80.7,70.4,19.0,0.02,0.02,0.0,13.0,Warm (70-85°F),1,0
2023-03-24,COAST,Houston,82.6,70.7,74.6,85.9,72.3,21.2,0.189,0.189,0.0,11.899999999999991,Warm (70-85°F),1,0
2023-03-25,COAST,Houston,81.1,61.9,71.1,80.9,60.2,17.7,0.339,0.339,0.0,19.199999999999996,Warm (70-85°F),1,0
2023-03-26,COAST,Houston,77.2,57.2,66.8,82.8,55.2,12.0,0.366,0.366,0.0,20.0,Mild (50-70°F),1,0
2023-03-27,COAST,Houston,78.4,67.3,71.0,81.4,70.1,11.9,0.181,0.181,0.0,11.100000000000009,Warm (70-85°F),1,0
2023-03-28,COAST,Houston,74.0,62.0,68.3,73.4,58.5,17.1,0.394,0.394,0.0,12.0,Mild (50-70°F),1,0
2023-03-29,COAST,Houston,64.7,57.7,60.7,61.4,53.2,11.9,1.071,1.071,0.0,7.0,Mild (50-70°F),1,0
2023-03-30,COAST,Houston,76.1,60.2,69.0,76.8,57.3,19.4,0.15,0.15,0.0,15.899999999999991,Mild (50-70°F),1,0
2023-03-31,COAST,Houston,83.4,69.5,75.4,83.9,72.0,20.2,0.063,0.063,0.0,13.900000000000006,Warm (70-85°F),1,0
2023-04-01,COAST,Houston,84.0,65.4,74.2,84.2,66.1,9.0,0.02,0.02,0.0,18.599999999999994,Warm (70-85°F),1,0
2023-04-02,COAST,Houston,81.8,63.1,71.8,83.1,64.8,18.1,0.075,0.075,0.0,18.699999999999996,Warm (70-85°F),1,0
2023-04-03,COAST,Houston,86.0,70.5,76.8,90.8,74.3,14.0,0.012,0.012,0.0,15.5,Warm (70-85°F),1,0
2023-04-04,COAST,Houston,83.4,71.2,76.6,85.0,74.3,20.4,0.012,0.012,0.0,12.200000000000003,Warm (70-85°F),1,0
2023-04-05,COAST,Houston,82.4,61.4,71.7,85.8,56.2,18.4,1.795,1.795,0.0,21.000000000000007,Warm (70-85°F),1,0
2023-04-06,COAST,Houston,67.8,58.1,62.0,68.3,53.6,17.9,0.276,0.276,0.0,9.699999999999996,Mild (50-70°F),1,0
2023-04-07,COAST,Houston,66.7,55.2,59.7,65.8,51.7,15.0,1.591,1.591,0.0,11.5,Mild (50-70°F),1,0
2023-04-08,COAST,Houston,71.5,54.5,61.4,72.1,52.0,9.5,0.0,0.0,0.0,17.0,Mild (50-70°F),0,0
2023-04-09,COAST,Houston,73.3,60.2,66.2,73.8,61.1,7.7,0.012,0.012,0.0,13.099999999999994,Mild (50-70°F),1,0
2023-04-10,COAST,Houston,69.0,60.0,64.7,68.4,59.9,7.9,0.004,0.004,0.0,9.0,Mild (50-70°F),1,0
2023-04-11,COAST,Houston,73.8,58.4,65.8,74.7,58.5,8.8,0.016,0.016,0.0,15.399999999999999,Mild (50-70°F),1,0
2023-04-12,COAST,Houston,74.3,56.0,64.0,77.1,55.6,11.5,0.035,0.035,0.0,18.299999999999997,Mild (50-70°F),1,0
2023-04-13,COAST,Houston,74.6,54.8,65.1,78.2,54.0,13.5,0.008,0.008,0.0,19.799999999999997,Mild (50-70°F),1,0
2023-04-14,COAST,Houston,80.1,57.7,70.1,80.8,57.3,15.4,0.012,0.012,0.0,22.39999999999999,Warm (70-85°F),1,0
2023-04-15,COAST,Houston,82.4,67.7,72.1,92.9,69.1,11.2,0.531,0.531,0.0,14.700000000000003,Warm (70-85°F),1,0
2023-04-16,COAST,Houston,73.1,55.9,64.8,72.2,51.7,16.1,0.0,0.0,0.0,17.199999999999996,Mild (50-70°F),0,0
2023-04-17,COAST,Houston,73.0,49.7,62.2,71.0,46.0,12.2,0.0,0.0,0.0,23.299999999999997,Mild (50-70°F),0,0
2023-04-18,COAST,Houston,74.6,57.6,67.0,73.7,55.9,16.6,0.075,0.075,0.0,16.999999999999993,Mild (50-70°F),1,0
2023-04-19,COAST,Houston,81.5,64.8,73.1,82.3,66.8,16.7,0.0,0.0,0.0,16.700000000000003,Warm (70-85°F),0,0
2023-04-20,COAST,Houston,78.3,68.5,72.1,78.8,71.4,16.4,0.878,0.878,0.0,9.799999999999997,Warm (70-85°F),1,0
2023-04-21,COAST,Houston,80.6,65.8,71.9,84.8,68.4,10.0,0.783,0.783,0.0,14.799999999999997,Warm (70-85°F),1,0
2023-04-22,COAST,Houston,75.7,58.6,67.2,73.3,55.5,15.7,0.0,0.0,0.0,17.1,Mild (50-70°F),0,0
2023-04-23,COAST,Houston,66.5,57.7,61.3,61.0,52.3,15.8,0.331,0.331,0.0,8.799999999999997,Mild (50-70°F),1,0
2023-04-24,COAST,Houston,73.2,54.9,63.2,73.5,51.2,12.4,0.004,0.004,0.0,18.300000000000004,Mild (50-70°F),1,0
2023-04-25,COAST,Houston,75.7,58.5,66.9,77.0,56.4,14.1,0.236,0.236,0.0,17.200000000000003,Mild (50-70°F),1,0
2023-04-26,COAST,Houston,78.4,65.7,70.1,81.3,67.6,13.2,0.256,0.256,0.0,12.700000000000003,Warm (70-85°F),1,0
2023-04-27,COAST,Houston,77.2,63.1,69.2,77.5,62.2,13.5,0.744,0.744,0.0,14.100000000000001,Mild (50-70°F),1,0
2023-04-28,COAST,Houston,80.2,56.5,69.1,85.8,55.9,15.3,0.295,0.295,0.0,23.700000000000003,Mild (50-70°F),1,0
2023-04-29,COAST,Houston,69.4,57.6,63.3,66.2,50.6,21.8,0.228,0.228,0.0,11.800000000000004,Mild (50-70°F),1,0
2023-04-30,COAST,Houston,82.7,51.4,67.0,82.7,47.8,9.7,0.0,0.0,0.0,31.300000000000004,Mild (50-70°F),0,0
2023-05-01,COAST,Houston,81.9,56.2,70.4,86.9,54.1,10.3,0.0,0.0,0.0,25.700000000000003,Warm (70-85°F),0,0
2023-05-02,COAST,Houston,79.0,62.0,70.8,81.7,64.9,9.1,0.024,0.024,0.0,17.0,Warm (70-85°F),1,0
2023-05-03,COAST,Houston,83.0,63.0,72.4,85.7,66.6,11.6,0.0,0.0,0.0,20.0,Warm (70-85°F),0,0
2023-05-04,COAST,Houston,82.0,62.8,72.4,87.7,65.2,15.3,0.402,0.402,0.0,19.200000000000003,Warm (70-85°F),1,0
2023-05-05,COAST,Houston,88.7,72.1,78.7,97.6,78.3,11.6,0.028,0.028,0.0,16.60000000000001,Warm (70-85°F),1,0
2023-05-06,COAST,Houston,88.0,72.7,79.5,94.3,77.4,18.3,0.02,0.02,0.0,15.299999999999997,Warm (70-85°F),1,0
2023-05-07,COAST,Houston,82.4,74.2,77.0,87.7,76.6,16.9,0.209,0.209,0.0,8.200000000000003,Warm (70-85°F),1,0
2023-05-08,COAST,Houston,77.4,71.3,74.9,82.5,73.0,19.9,0.594,0.594,0.0,6.1000000000000085,Warm (70-85°F),1,0
2023-05-09,COAST,Houston,76.8,70.7,73.4,82.3,74.1,14.1,0.638,0.638,0.0,6.099999999999994,Warm (70-85°F),1,0
2023-05-10,COAST,Houston,76.6,68.7,71.4,79.5,73.0,12.8,2.146,2.146,0.0,7.8999999999999915,Warm (70-85°F),1,0
2023-05-11,COAST,Houston,83.5,68.4,74.3,90.1,70.3,16.6,0.256,0.256,0.0,15.099999999999994,Warm (70-85°F),1,0
2023-05-12,COAST,Houston,83.4,70.2,75.9,88.5,71.4,15.8,0.291,0.291,0.0,13.200000000000003,Warm (70-85°F),1,0
2023-05-13,COAST,Houston,80.8,69.9,74.4,86.8,71.7,16.9,0.417,0.417,0.0,10.899999999999991,Warm (70-85°F),1,0
2023-05-14,COAST,Houston,82.5,69.0,73.6,89.3,68.4,18.0,1.22,1.22,0.0,13.5,Warm (70-85°F),1,0
2023-05-15,COAST,Houston,81.7,67.9,72.5,89.2,73.0,8.4,0.594,0.594,0.0,13.799999999999997,Warm (70-85°F),1,0
2023-05-16,COAST,Houston,83.8,65.5,73.2,92.6,70.4,7.9,0.154,0.154,0.0,18.299999999999997,Warm (70-85°F),1,0
2023-05-17,COAST,Houston,83.7,66.7,75.0,88.9,71.4,7.0,0.012,0.012,0.0,17.0,Warm (70-85°F),1,0
2023-05-18,COAST,Houston,84.4,65.8,75.6,95.2,68.8,6.5,0.0,0.0,0.0,18.60000000000001,Warm (70-85°F),0,0
2023-05-19,COAST,Houston,87.6,69.5,78.4,97.0,74.6,8.7,0.0,0.0,0.0,18.099999999999994,Warm (70-85°F),0,0
2023-05-20,COAST,Houston,87.6,70.7,78.0,96.4,77.3,9.3,0.059,0.059,0.0,16.89999999999999,Warm (70-85°F),1,0
2023-05-21,COAST,Houston,79.8,68.3,73.5,83.6,71.0,8.5,0.02,0.02,0.0,11.5,Warm (70-85°F),1,0
2023-05-22,COAST,Houston,83.2,69.7,74.8,92.1,71.6,6.7,0.0,0.0,0.0,13.5,Warm (70-85°F),0,0
2023-05-23,COAST,Houston,84.2,67.6,75.7,94.0,72.9,6.9,0.008,0.008,0.0,16.60000000000001,Warm (70-85°F),1,0
2023-05-24,COAST,Houston,86.3,66.7,75.9,92.9,69.3,8.1,0.012,0.012,0.0,19.599999999999994,Warm (70-85°F),1,0
2023-05-25,COAST,Houston,86.2,68.4,76.2,90.2,72.2,8.9,0.0,0.0,0.0,17.799999999999997,Warm (70-85°F),0,0
2023-05-26,COAST,Houston,88.2,67.5,77.4,92.2,70.2,8.6,0.0,0.0,0.0,20.700000000000003,Warm (70-85°F),0,0
2023-05-27,COAST,Houston,85.6,67.7,76.8,90.6,72.0,8.9,0.024,0.024,0.0,17.89999999999999,Warm (70-85°F),1,0
2023-05-28,COAST,Houston,85.0,66.7,76.2,90.6,69.6,10.6,0.004,0.004,0.0,18.299999999999997,Warm (70-85°F),1,0
2023-05-29,COAST,Houston,81.8,69.6,75.6,85.7,73.6,9.8,0.224,0.224,0.0,12.200000000000003,Warm (70-85°F),1,0
2023-05-30,COAST,Houston,85.3,66.8,76.0,93.6,72.0,8.5,0.098,0.098,0.0,18.5,Warm (70-85°F),1,0
2023-05-31,COAST,Houston,86.0,68.0,76.6,93.8,73.0,9.0,0.031,0.031,0.0,18.0,Warm (70-85°F),1,0
2023-06-01,COAST,Houston,86.9,68.6,78.3,91.8,73.2,10.9,0.004,0.004,0.0,18.30000000000001,Warm (70-85°F),1,0
2023-06-02,COAST,Houston,87.6,70.5,79.0,94.1,76.0,8.7,0.024,0.024,0.0,17.099999999999994,Warm (70-85°F),1,0
2023-06-03,COAST,Houston,89.2,70.9,79.2,96.9,75.9,7.6,0.067,0.067,0.0,18.299999999999997,Warm (70-85°F),1,0
2023-06-04,COAST,Houston,85.6,70.9,76.5,91.5,74.3,10.4,0.071,0.071,0.0,14.699999999999989,Warm (70-85°F),1,0
2023-06-05,COAST,Houston,80.8,69.6,73.9,87.5,75.7,10.8,0.72,0.72,0.0,11.200000000000003,Warm (70-85°F),1,0
2023-06-06,COAST,Houston,84.2,68.4,75.6,93.4,73.7,4.5,0.02,0.02,0.0,15.799999999999997,Warm (70-85°F),1,0
2023-06-07,COAST,Houston,87.2,67.3,76.6,97.8,72.8,5.8,0.004,0.004,0.0,19.900000000000006,Warm (70-85°F),1,0
2023-06-08,COAST,Houston,85.6,69.3,76.7,95.7,75.0,10.6,0.362,0.362,0.0,16.299999999999997,Warm (70-85°F),1,0
2023-06-09,COAST,Houston,91.0,69.2,80.0,100.6,74.5,9.2,0.008,0.008,0.0,21.799999999999997,Warm (70-85°F),1,0
2023-06-10,COAST,Houston,91.2,74.0,80.5,98.8,78.9,12.3,0.902,0.902,0.0,17.200000000000003,Warm (70-85°F),1,0
2023-06-11,COAST,Houston,94.6,73.4,83.2,102.1,78.6,14.9,0.0,0.0,0.0,21.19999999999999,Warm (70-85°F),0,0
2023-06-12,COAST,Houston,93.7,73.1,83.3,105.0,80.3,12.8,0.0,0.0,0.0,20.60000000000001,Warm (70-85°F),0,0
2023-06-13,COAST,Houston,93.7,74.7,83.4,100.9,83.4,14.7,0.0,0.0,0.0,19.0,Warm (70-85°F),0,0
2023-06-14,COAST,Houston,94.0,79.5,85.5,101.8,86.2,15.3,0.0,0.0,0.0,14.5,Hot (85-100°F),0,0
2023-06-15,COAST,Houston,98.4,79.9,87.2,105.8,89.0,15.0,0.0,0.0,0.0,18.5,Hot (85-100°F),0,0
2023-06-16,COAST,Houston,98.0,78.6,86.9,106.5,88.5,13.7,0.02,0.02,0.0,19.400000000000006,Hot (85-100°F),1,0
2023-06-17,COAST,Houston,99.1,76.3,86.2,109.1,86.7,20.5,0.106,0.106,0.0,22.799999999999997,Hot (85-100°F),1,0
2023-06-18,COAST,Houston,98.0,78.5,86.9,104.7,86.5,17.5,0.0,0.0,0.0,19.5,Hot (85-100°F),0,0
2023-06-19,COAST,Houston,99.9,78.6,88.1,109.3,88.2,14.9,0.0,0.0,0.0,21.30000000000001,Hot (85-100°F),0,0
2023-06-20,COAST,Houston,100.8,79.8,88.6,108.8,87.8,14.7,0.004,0.004,0.0,21.0,Hot (85-100°F),1,0
2023-06-21,COAST,Houston,91.0,77.8,84.6,102.9,88.9,15.0,0.335,0.335,0.0,13.200000000000003,Warm (70-85°F),1,0
2023-06-22,COAST,Houston,96.3,77.1,84.1,108.6,84.8,11.5,0.453,0.453,0.0,19.200000000000003,Warm (70-85°F),1,0
2023-06-23,COAST,Houston,87.5,76.9,82.4,96.8,84.6,12.7,0.177,0.177,0.0,10.599999999999994,Warm (70-85°F),1,0
2023-06-24,COAST,Houston,97.4,78.5,87.3,105.2,89.6,13.2,0.0,0.0,0.0,18.900000000000006,Hot (85-100°F),0,0
2023-06-25,COAST,Houston,99.0,80.3,88.2,108.0,89.5,15.2,0.016,0.016,0.0,18.700000000000003,Hot (85-100°F),1,0
2023-06-26,COAST,Houston,99.2,78.5,87.5,107.3,87.1,12.5,0.0,0.0,0.0,20.700000000000003,Hot (85-100°F),0,0
2023-06-27,COAST,Houston,99.3,78.1,87.8,110.0,87.9,11.9,0.0,0.0,0.0,21.200000000000003,Hot (85-100°F),0,0
2023-06-28,COAST,Houston,98.6,77.7,87.3,108.9,86.7,11.7,0.0,0.0,0.0,20.89999999999999,Hot (85-100°F),0,0
2023-06-29,COAST,Houston,97.0,79.4,87.3,106.5,89.1,12.1,0.0,0.0,0.0,17.599999999999994,Hot (85-100°F),0,0
2023-06-30,COAST,Houston,98.1,79.3,87.0,107.4,89.0,14.4,0.004,0.004,0.0,18.799999999999997,Hot (85-100°F),1,0
2023-07-01,COAST,Houston,97.5,78.5,87.2,108.0,88.4,9.7,0.0,0.0,0.0,19.0,Hot (85-100°F),0,0
2023-07-02,COAST,Houston,93.4,77.7,84.3,106.4,87.2,6.7,0.126,0.126,0.0,15.700000000000003,Warm (70-85°F),1,0
2023-07-03,COAST,Houston,92.8,76.5,84.2,104.1,84.7,10.3,0.047,0.047,0.0,16.299999999999997,Warm (70-85°F),1,0
2023-07-04,COAST,Houston,92.7,78.2,84.1,102.6,84.0,11.4,0.043,0.043,0.0,14.5,Warm (70-85°F),1,0
2023-07-05,COAST,Houston,92.3,78.4,83.6,103.0,87.5,13.5,0.28,0.28,0.0,13.899999999999991,Warm (70-85°F),1,0
2023-07-06,COAST,Houston,86.5,77.4,81.0,94.9,85.0,11.3,0.256,0.256,0.0,9.099999999999994,Warm (70-85°F),1,0
